driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position,position_category
3,D RICCIARDO,AUS,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,14,0,2,25.4,14,no_points
4,L NORRIS,GBR,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,2,0,2,23.700000000000003,15,top3
4,L NORRIS,GBR,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,2,0,2,23.700000000000003,15,top3
10,P GASLY,FRA,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,7,0,2,24.35,10,points
10,P GASLY,FRA,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,7,0,2,24.35,10,points
11,S PEREZ,MEX,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,9,3,2,23.95,4,points
11,S PEREZ,MEX,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,9,3,2,23.95,4,points
14,F ALONSO,ESP,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,19,0,2,24.9,18,no_points
14,F ALONSO,ESP,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,19,0,2,24.9,18,no_points
16,C LECLERC,MON,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,1,0,1,23.9,2,points
16,C LECLERC,MON,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,1,0,1,23.9,2,points
18,L STROLL,CAN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,20,0,2,24.15,20,points
18,L STROLL,CAN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,20,0,2,24.15,20,points
20,K MAGNUSSEN,DEN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,17,0,2,24.85,5,no_points
20,K MAGNUSSEN,DEN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,17,0,2,24.85,5,no_points
22,Y TSUNODA,JPN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,11,0,3,23.933333333333334,13,points
22,Y TSUNODA,JPN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,11,0,3,23.933333333333334,13,points
23,A ALBON,THA,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,15,0,2,24.4,7,no_points
23,A ALBON,THA,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,15,0,2,24.4,7,no_points
24,G ZHOU,CHN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,12,0,2,25.15,16,no_points
24,G ZHOU,CHN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,12,0,2,25.15,16,no_points
27,N HULKENBERG,GER,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,18,0,2,25.4,9,no_points
27,N HULKENBERG,GER,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,18,0,2,25.4,9,no_points
31,E OCON,FRA,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,8,0,0,0.0,12,no_points
31,E OCON,FRA,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,8,0,0,0.0,12,no_points
44,L HAMILTON,GBR,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,3,0,2,24.75,3,top3
44,L HAMILTON,GBR,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,3,0,2,24.75,3,top3
55,C SAINZ,ESP,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,4,1,2,23.6,8,points
55,C SAINZ,ESP,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,4,1,2,23.6,8,points
63,G RUSSELL,GBR,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,5,0,2,24.1,6,points
63,G RUSSELL,GBR,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,5,0,2,24.1,6,points
77,V BOTTAS,FIN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,13,0,2,24.85,17,no_points
77,V BOTTAS,FIN,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,13,0,2,24.85,17,no_points
81,O PIASTRI,AUS,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,10,0,0,0.0,19,no_points
81,O PIASTRI,AUS,2023,Race,2023-10-22,19:00:00,2023-10-22,21:00:00,-05:00:00,10,0,0,0.0,19,no_points
1,M VERSTAPPEN,NED,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,1,15,0,0.0,1,winner
1,M VERSTAPPEN,NED,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,1,16,0,0.0,1,winner
2,L SARGEANT,USA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,15,0,0,0.0,11,no_points
2,L SARGEANT,USA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,15,0,0,0.0,11,no_points
4,L NORRIS,GBR,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,10,0,0,0.0,10,top3
4,L NORRIS,GBR,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,10,0,0,0.0,10,top3
10,P GASLY,FRA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,7,0,0,0.0,16,no_points
10,P GASLY,FRA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,7,0,0,0.0,16,no_points
11,S PEREZ,MEX,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,20,3,0,0.0,5,points
11,S PEREZ,MEX,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,20,3,0,0.0,5,points
14,F ALONSO,ESP,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,4,0,0,0.0,4,points
14,F ALONSO,ESP,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,4,0,0,0.0,4,points
16,C LECLERC,MON,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,5,0,0,0.0,3,points
16,C LECLERC,MON,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,5,0,0,0.0,3,points
18,L STROLL,CAN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,16,0,1,28.9,14,no_points
18,L STROLL,CAN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,16,0,1,28.9,14,no_points
20,K MAGNUSSEN,DEN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,18,0,1,28.9,20,no_points
20,K MAGNUSSEN,DEN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,18,0,1,28.9,20,no_points
22,Y TSUNODA,JPN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,11,0,0,0.0,6,no_points
22,Y TSUNODA,JPN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,11,0,0,0.0,6,no_points
23,A ALBON,THA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,13,0,0,0.0,12,no_points
23,A ALBON,THA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,13,0,0,0.0,12,no_points
24,G ZHOU,CHN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,19,0,1,29.1,18,points
24,G ZHOU,CHN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,19,0,1,29.1,18,points
27,N HULKENBERG,GER,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,14,0,0,0.0,7,no_points
27,N HULKENBERG,GER,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,14,0,0,0.0,7,no_points
31,E OCON,FRA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,8,0,0,0.0,15,points
31,E OCON,FRA,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,8,0,0,0.0,15,points
40,L LAWSON,NZL,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,17,0,0,0.0,19,no_points
40,L LAWSON,NZL,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,17,0,0,0.0,19,no_points
44,L HAMILTON,GBR,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,3,0,0,0.0,13,no_points
44,L HAMILTON,GBR,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,3,0,0,0.0,13,no_points
55,C SAINZ,ESP,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,12,1,0,0.0,2,no_points
55,C SAINZ,ESP,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,12,1,0,0.0,2,no_points
63,G RUSSELL,GBR,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,2,0,0,0.0,8,points
63,G RUSSELL,GBR,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,2,0,0,0.0,8,points
77,V BOTTAS,FIN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,9,0,0,0.0,17,points
77,V BOTTAS,FIN,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,9,0,0,0.0,17,points
81,O PIASTRI,AUS,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,6,0,0,0.0,9,top3
81,O PIASTRI,AUS,2023,Sprint,2023-10-07,17:30:00,2023-10-07,18:30:00,03:00:00,6,0,0,0.0,9,top3
1,M VERSTAPPEN,NED,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,1,15,3,28.666666666666668,1,winner
1,M VERSTAPPEN,NED,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,1,16,3,28.666666666666668,1,winner
2,L SARGEANT,USA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,15,0,2,29.35,11,no_points
2,L SARGEANT,USA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,15,0,2,29.35,11,no_points
4,L NORRIS,GBR,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,10,0,3,27.76666666666667,10,top3
4,L NORRIS,GBR,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,10,0,3,27.76666666666667,10,top3
10,P GASLY,FRA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,7,0,3,31.099999999999998,16,no_points
10,P GASLY,FRA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,7,0,3,31.099999999999998,16,no_points
11,S PEREZ,MEX,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,20,3,3,31.366666666666664,5,points
11,S PEREZ,MEX,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,20,3,3,31.366666666666664,5,points
14,F ALONSO,ESP,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,4,0,3,28.333333333333332,4,points
14,F ALONSO,ESP,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,4,0,3,28.333333333333332,4,points
16,C LECLERC,MON,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,5,0,3,27.833333333333332,3,points
16,C LECLERC,MON,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,5,0,3,27.833333333333332,3,points
18,L STROLL,CAN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,16,0,3,28.733333333333334,14,no_points
18,L STROLL,CAN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,16,0,3,28.733333333333334,14,no_points
20,K MAGNUSSEN,DEN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,18,0,3,29.3,20,no_points
20,K MAGNUSSEN,DEN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,18,0,3,29.3,20,no_points
22,Y TSUNODA,JPN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,11,0,3,27.666666666666668,6,no_points
22,Y TSUNODA,JPN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,11,0,3,27.666666666666668,6,no_points
23,A ALBON,THA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,13,0,3,28.933333333333334,12,no_points
23,A ALBON,THA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,13,0,3,28.933333333333334,12,no_points
24,G ZHOU,CHN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,19,0,3,28.833333333333332,18,points
24,G ZHOU,CHN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,19,0,3,28.833333333333332,18,points
27,N HULKENBERG,GER,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,14,0,3,32.166666666666664,7,no_points
27,N HULKENBERG,GER,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,14,0,3,32.166666666666664,7,no_points
31,E OCON,FRA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,8,0,3,28.96666666666667,15,points
31,E OCON,FRA,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,8,0,3,28.96666666666667,15,points
40,L LAWSON,NZL,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,17,0,3,28.666666666666668,19,no_points
40,L LAWSON,NZL,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,17,0,3,28.666666666666668,19,no_points
44,L HAMILTON,GBR,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,3,0,0,0.0,13,no_points
44,L HAMILTON,GBR,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,3,0,0,0.0,13,no_points
55,C SAINZ,ESP,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,12,1,0,0.0,2,no_points
55,C SAINZ,ESP,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,12,1,0,0.0,2,no_points
63,G RUSSELL,GBR,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,2,0,4,31.125,8,points
63,G RUSSELL,GBR,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,2,0,4,31.125,8,points
77,V BOTTAS,FIN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,9,0,3,29.366666666666664,17,points
77,V BOTTAS,FIN,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,9,0,3,29.366666666666664,17,points
81,O PIASTRI,AUS,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,6,0,3,28.0,9,top3
81,O PIASTRI,AUS,2023,Race,2023-10-08,17:00:00,2023-10-08,19:00:00,03:00:00,6,0,3,28.0,9,top3
1,M VERSTAPPEN,NED,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,1,24,2,24.6,3,winner
2,L SARGEANT,USA,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,18,0,3,28.666666666666668,19,no_points
3,D RICCIARDO,AUS,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,14,0,2,24.85,11,no_points
4,L NORRIS,GBR,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,7,0,2,24.45,5,points
10,P GASLY,FRA,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,20,0,3,27.166666666666668,20,no_points
11,S PEREZ,MEX,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,5,3,2,24.5,8,top3
14,F ALONSO,ESP,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,6,0,2,24.9,2,points
16,C LECLERC,MON,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,2,0,2,24.05,4,points
18,L STROLL,CAN,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,12,0,2,24.45,10,points
20,K MAGNUSSEN,DEN,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,15,0,2,25.15,14,no_points
22,Y TSUNODA,JPN,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,11,0,2,24.5,13,no_points
23,A ALBON,THA,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,13,0,2,24.6,15,no_points
24,G ZHOU,CHN,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,17,0,2,25.1,16,no_points
27,N HULKENBERG,GER,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,10,0,3,28.53333333333333,9,no_points
31,E OCON,FRA,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,19,0,2,24.950000000000003,18,no_points
44,L HAMILTON,GBR,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,9,0,2,24.5,12,points
55,C SAINZ,ESP,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,4,1,2,24.1,1,top3
63,G RUSSELL,GBR,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,3,0,2,24.75,6,points
77,V BOTTAS,FIN,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,16,0,2,50.55,17,no_points
81,O PIASTRI,AUS,2024,Race,2024-03-02,15:00:00,2024-03-02,17:00:00,03:00:00,8,0,2,25.1,7,points
1,M VERSTAPPEN,NED,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,1,25,1,20.6,1,winner
2,L SARGEANT,USA,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,19,0,1,23.6,20,no_points
3,D RICCIARDO,AUS,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,14,0,1,63.3,16,no_points
4,L NORRIS,GBR,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,6,0,1,22.2,5,points
10,P GASLY,FRA,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,18,0,0,0.0,12,no_points
11,S PEREZ,MEX,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,3,3,1,22.1,3,top3
14,F ALONSO,ESP,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,4,0,1,22.1,6,points
16,C LECLERC,MON,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,2,0,1,23.4,2,top3
18,L STROLL,CAN,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,10,0,0,0.0,7,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,13,0,1,21.4,11,no_points
22,Y TSUNODA,JPN,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,9,0,1,21.6,13,no_points
23,A ALBON,THA,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,12,0,1,21.7,17,no_points
24,G ZHOU,CHN,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,20,0,1,46.3,19,no_points
27,N HULKENBERG,GER,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,15,0,1,21.0,15,points
31,E OCON,FRA,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,17,0,1,22.5,14,no_points
38,O BEARMAN,GBR,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,11,0,1,22.4,10,points
44,L HAMILTON,GBR,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,8,0,1,20.1,9,points
63,G RUSSELL,GBR,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,7,0,1,21.0,4,points
77,V BOTTAS,FIN,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,16,0,2,22.95,18,no_points
81,O PIASTRI,AUS,2024,Race,2024-03-09,17:00:00,2024-03-09,19:00:00,03:00:00,5,0,1,21.4,8,points
1,M VERSTAPPEN,NED,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,1,26,0,0.0,2,no_points
3,D RICCIARDO,AUS,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,18,0,2,17.95,18,no_points
4,L NORRIS,GBR,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,3,0,2,17.65,10,top3
10,P GASLY,FRA,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,17,0,2,18.950000000000003,19,no_points
11,S PEREZ,MEX,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,6,3,2,17.65,7,points
14,F ALONSO,ESP,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,10,0,2,18.0,6,points
16,C LECLERC,MON,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,4,0,2,17.35,1,top3
18,L STROLL,CAN,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,9,0,2,17.9,9,points
20,K MAGNUSSEN,DEN,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,14,0,2,18.200000000000003,17,points
22,Y TSUNODA,JPN,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,8,0,2,18.0,11,points
23,A ALBON,THA,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,12,0,2,17.7,13,no_points
24,G ZHOU,CHN,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,19,0,2,27.9,14,no_points
27,N HULKENBERG,GER,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,16,0,2,18.200000000000003,16,points
31,E OCON,FRA,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,15,0,3,22.266666666666666,15,no_points
44,L HAMILTON,GBR,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,11,0,1,17.5,4,no_points
55,C SAINZ,ESP,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,2,1,2,17.6,3,winner
63,G RUSSELL,GBR,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,7,0,2,17.95,5,no_points
77,V BOTTAS,FIN,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,13,0,2,32.9,12,no_points
81,O PIASTRI,AUS,2024,Race,2024-03-24,04:00:00,2024-03-24,06:00:00,11:00:00,5,0,2,18.0,8,points
1,M VERSTAPPEN,NED,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,1,26,3,540.6333333333333,1,winner
2,L SARGEANT,USA,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,19,0,4,414.52500000000003,19,no_points
3,D RICCIARDO,AUS,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,11,0,0,0.0,13,no_points
4,L NORRIS,GBR,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,3,0,3,542.1,6,points
10,P GASLY,FRA,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,17,0,3,544.5333333333334,17,no_points
11,S PEREZ,MEX,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,2,3,3,541.1333333333333,2,top3
14,F ALONSO,ESP,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,5,0,3,542.3000000000001,5,points
16,C LECLERC,MON,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,8,0,2,803.25,10,points
18,L STROLL,CAN,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,16,0,4,413.82500000000005,18,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,18,0,2,805.3499999999999,20,no_points
22,Y TSUNODA,JPN,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,10,0,3,543.7333333333333,9,points
23,A ALBON,THA,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,14,0,0,0.0,11,no_points
24,G ZHOU,CHN,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,20,0,3,544.4666666666667,15,no_points
27,N HULKENBERG,GER,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,12,0,3,542.7666666666667,16,no_points
31,E OCON,FRA,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,15,0,3,544.4666666666667,14,no_points
44,L HAMILTON,GBR,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,7,0,3,542.6,4,points
55,C SAINZ,ESP,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,4,2,3,542.1999999999999,7,top3
63,G RUSSELL,GBR,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,9,0,3,542.5333333333334,3,points
77,V BOTTAS,FIN,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,13,0,3,544.4,12,no_points
81,O PIASTRI,AUS,2024,Race,2024-04-07,05:00:00,2024-04-07,07:00:00,09:00:00,6,0,3,542.1333333333333,8,points
1,M VERSTAPPEN,NED,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,1,29,2,18.55,1,top3
1,M VERSTAPPEN,NED,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,1,29,2,18.55,1,top3
2,L SARGEANT,USA,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,17,0,2,22.700000000000003,2,no_points
2,L SARGEANT,USA,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,17,0,2,22.700000000000003,2,no_points
3,D RICCIARDO,AUS,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,20,0,2,20.2,3,no_points
3,D RICCIARDO,AUS,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,20,0,2,20.2,3,no_points
4,L NORRIS,GBR,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,5,0,0,0.0,4,winner
4,L NORRIS,GBR,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,5,1,0,0.0,4,winner
10,P GASLY,FRA,2024,Sprint,2024-05-04,16:00:00,2024-05-04,16:30:00,-04:00:00,12,0,2,22.35,5,no_points
